,Subject,trialtype,trialnum,TBR,inpos,outpos,resp,dist_RT,task,folder
332,13.0,D,24.0,broom,3.0,3,hold,5169.0,R.pool350,E9pool
333,13.0,D,24.0,test,4.0,4,test,5243.0,R.pool350,E9pool
334,13.0,D,24.0,ground,5.0,5,ground,6498.0,R.pool350,E9pool
335,13.0,S,25.0,mail,0.0,0,tail,6487.0,R.pool350,E9pool
336,13.0,S,25.0,sail,1.0,1,sail,6228.0,R.pool350,E9pool
337,13.0,S,25.0,trail,2.0,2,wail,4947.0,R.pool350,E9pool
338,13.0,S,25.0,wail,3.0,3,trail,4966.0,R.pool350,E9pool
339,13.0,S,25.0,tail,4.0,4,,5072.0,R.pool350,E9pool
340,13.0,S,25.0,jail,5.0,5,jail,5054.0,R.pool350,E9pool
341,13.0,D,26.0,mare,0.0,0,,6029.0,R.pool350,E9pool
342,13.0,D,26.0,bell,1.0,1,,4612.0,R.pool350,E9pool
343,13.0,D,26.0,brain,2.0,2,bail,4814.0,R.pool350,E9pool
344,13.0,D,26.0,beef,3.0,3,beef,4727.0,R.pool350,E9pool
345,13.0,S,27.0,cream,0.0,0,cream,8078.0,R.pool350,E9pool
346,13.0,S,27.0,team,1.0,1,team,5585.0,R.pool350,E9pool
347,13.0,S,27.0,steam,2.0,2,steam,6187.0,R.pool350,E9pool
348,14.0,P,0.0,hood,0.0,0,hood,5885.0,R.pool350,E9pool
349,14.0,P,0.0,wood,1.0,1,wood,5642.0,R.pool350,E9pool
350,14.0,P,1.0,bath,0.0,0,bath,6119.0,R.pool350,E9pool
351,14.0,P,1.0,dawn,1.0,1,dawn,5483.0,R.pool350,E9pool
352,14.0,P,2.0,earth,0.0,0,earth,5908.0,R.pool350,E9pool
353,14.0,P,2.0,peach,1.0,1,peach,5952.0,R.pool350,E9pool
354,14.0,P,3.0,farm,0.0,0,farm,6602.0,R.pool350,E9pool
355,14.0,P,3.0,arm,1.0,1,arm,6353.0,R.pool350,E9pool
356,14.0,D,4.0,path,0.0,0,path,6718.0,R.pool350,E9pool
357,14.0,D,4.0,nest,1.0,1,nest,5496.0,R.pool350,E9pool
358,14.0,D,4.0,square,2.0,2,,6501.0,R.pool350,E9pool
359,14.0,D,4.0,wood,3.0,3,wood,6312.0,R.pool350,E9pool
360,14.0,D,4.0,beach,4.0,4,beach,6140.0,R.pool350,E9pool
361,14.0,S,5.0,bread,0.0,0,bread,4253.0,R.pool350,E9pool
362,14.0,S,5.0,head,1.0,1,head,5397.0,R.pool350,E9pool
363,14.0,S,5.0,thread,2.0,2,thread,6790.0,R.pool350,E9pool
364,14.0,S,5.0,bed,3.0,3,bed,6174.0,R.pool350,E9pool
365,14.0,D,6.0,coin,0.0,0,friend,4708.0,R.pool350,E9pool
366,14.0,D,6.0,film,1.0,1,train,5929.0,R.pool350,E9pool
367,14.0,D,6.0,leaf,2.0,2,,6812.0,R.pool350,E9pool
368,14.0,D,6.0,train,3.0,3,,6923.0,R.pool350,E9pool
369,14.0,D,6.0,map,4.0,4,,5437.0,R.pool350,E9pool
370,14.0,D,6.0,art,5.0,5,,5085.0,R.pool350,E9pool
371,14.0,D,7.0,rice,0.0,0,rice,3995.0,R.pool350,E9pool
372,14.0,D,7.0,cat,1.0,1,cat,5477.0,R.pool350,E9pool
373,14.0,D,7.0,trash,2.0,2,trash,5291.0,R.pool350,E9pool
374,14.0,S,8.0,cream,0.0,0,cream,4342.0,R.pool350,E9pool
375,14.0,S,8.0,team,1.0,1,team,5050.0,R.pool350,E9pool
376,14.0,S,8.0,steam,2.0,2,steam,4801.0,R.pool350,E9pool
377,14.0,S,9.0,doll,0.0,0,doll,4372.0,R.pool350,E9pool
378,14.0,S,9.0,ball,1.0,1,ball,5767.0,R.pool350,E9pool
379,14.0,S,9.0,shawl,2.0,2,shawl,6048.0,R.pool350,E9pool
380,14.0,S,9.0,hall,3.0,3,brawl,6248.0,R.pool350,E9pool
381,14.0,S,9.0,brawl,4.0,4,hall,7061.0,R.pool350,E9pool
382,14.0,S,9.0,wall,5.0,5,wall,6570.0,R.pool350,E9pool
383,14.0,D,10.0,neck,0.0,0,neck,5657.0,R.pool350,E9pool
384,14.0,D,10.0,town,1.0,1,town,7431.0,R.pool350,E9pool
385,14.0,D,10.0,hat,2.0,2,hat,7949.0,R.pool350,E9pool
386,14.0,D,10.0,street,3.0,3,street,7351.0,R.pool350,E9pool
387,14.0,S,11.0,king,0.0,0,king,4705.0,R.pool350,E9pool
388,14.0,S,11.0,ring,1.0,1,ring,5735.0,R.pool350,E9pool
389,14.0,S,11.0,spring,2.0,2,spring,5729.0,R.pool350,E9pool
390,14.0,S,11.0,string,3.0,3,string,5837.0,R.pool350,E9pool
391,14.0,S,11.0,wing,4.0,4,wing,6539.0,R.pool350,E9pool
392,14.0,D,12.0,toy,0.0,0,toy,5748.0,R.pool350,E9pool
393,14.0,D,12.0,wreck,1.0,1,wreck,6910.0,R.pool350,E9pool
394,14.0,D,12.0,frown,2.0,2,frown,6976.0,R.pool350,E9pool
395,14.0,S,13.0,deer,0.0,0,deer,4178.0,R.pool350,E9pool
396,14.0,S,13.0,sphere,1.0,1,sphere,5293.0,R.pool350,E9pool
397,14.0,S,13.0,ear,2.0,2,ear,7235.0,R.pool350,E9pool
398,14.0,S,13.0,tear,3.0,3,,6913.0,R.pool350,E9pool
399,14.0,D,14.0,spice,0.0,0,spice,7031.0,R.pool350,E9pool
400,14.0,D,14.0,heat,1.0,1,spicy,6565.0,R.pool350,E9pool
401,14.0,D,14.0,shape,2.0,2,shape,6920.0,R.pool350,E9pool
402,14.0,D,14.0,pear,3.0,3,pear,7905.0,R.pool350,E9pool
403,14.0,D,14.0,guest,4.0,4,guest,8091.0,R.pool350,E9pool
404,14.0,D,15.0,chest,0.0,0,chest,7196.0,R.pool350,E9pool
405,14.0,D,15.0,lane,1.0,1,lane,5989.0,R.pool350,E9pool
406,14.0,D,15.0,hair,2.0,2,hair,7309.0,R.pool350,E9pool
407,14.0,D,15.0,crown,3.0,3,crown,5935.0,R.pool350,E9pool
408,14.0,S,16.0,boot,0.0,0,boot,4852.0,R.pool350,E9pool
409,14.0,S,16.0,suit,1.0,1,suit,5275.0,R.pool350,E9pool
410,14.0,S,16.0,flute,2.0,2,flute,9034.0,R.pool350,E9pool
411,14.0,S,16.0,loot,3.0,3,loot,6197.0,R.pool350,E9pool
412,14.0,S,16.0,root,4.0,4,root,7101.0,R.pool350,E9pool
413,14.0,S,16.0,brute,5.0,,,7440.0,R.pool350,E9pool
414,14.0,S,17.0,bone,0.0,0,bone,7930.0,R.pool350,E9pool
415,14.0,S,17.0,phone,1.0,1,phone,6403.0,R.pool350,E9pool
416,14.0,S,17.0,stone,2.0,2,stone,6914.0,R.pool350,E9pool
417,14.0,S,18.0,jar,0.0,0,jar,7565.0,R.pool350,E9pool
418,14.0,S,18.0,bar,1.0,1,bar,6558.0,R.pool350,E9pool
419,14.0,S,18.0,car,2.0,2,car,6000.0,R.pool350,E9pool
420,14.0,S,18.0,scar,3.0,3,scar,5519.0,R.pool350,E9pool
421,14.0,S,18.0,star,4.0,4,star,5955.0,R.pool350,E9pool
422,14.0,D,19.0,ant,0.0,0,ant,4641.0,R.pool350,E9pool
423,14.0,D,19.0,air,1.0,1,air,5785.0,R.pool350,E9pool
424,14.0,D,19.0,ink,2.0,2,ink,6361.0,R.pool350,E9pool
425,14.0,D,19.0,cloud,3.0,3,cloud,5771.0,R.pool350,E9pool
426,14.0,D,19.0,seat,4.0,4,seat,6468.0,R.pool350,E9pool
427,14.0,D,19.0,breath,5.0,5,breath,5345.0,R.pool350,E9pool
428,14.0,S,20.0,blouse,0.0,0,blouse,5550.0,R.pool350,E9pool
429,14.0,S,20.0,house,1.0,1,house,6889.0,R.pool350,E9pool
430,14.0,S,20.0,mouse,2.0,2,mouse,5525.0,R.pool350,E9pool
431,14.0,D,21.0,beard,0.0,0,beard,5412.0,R.pool350,E9pool
432,14.0,D,21.0,hill,1.0,1,hill,5413.0,R.pool350,E9pool
433,14.0,D,21.0,dirt,2.0,2,dirt,6653.0,R.pool350,E9pool
434,14.0,D,21.0,card,3.0,3,card,6930.0,R.pool350,E9pool
435,14.0,D,21.0,line,4.0,4,line,6245.0,R.pool350,E9pool
436,14.0,S,22.0,band,0.0,0,band,5238.0,R.pool350,E9pool
437,14.0,S,22.0,land,1.0,1,land,5733.0,R.pool350,E9pool
438,14.0,S,22.0,stand,2.0,2,stand,7232.0,R.pool350,E9pool
439,14.0,S,22.0,hand,3.0,3,hand,8582.0,R.pool350,E9pool
440,14.0,S,23.0,mail,0.0,0,mail,6110.0,R.pool350,E9pool
441,14.0,S,23.0,sail,1.0,1,sail,5386.0,R.pool350,E9pool
442,14.0,S,23.0,trail,2.0,2,trail,8052.0,R.pool350,E9pool
443,14.0,S,23.0,wail,3.0,3,wail,7240.0,R.pool350,E9pool
444,14.0,S,23.0,tail,4.0,4,tail,6844.0,R.pool350,E9pool
445,14.0,S,23.0,jail,5.0,5,,6067.0,R.pool350,E9pool
446,14.0,D,24.0,mare,0.0,0,mare,5239.0,R.pool350,E9pool
447,14.0,D,24.0,bell,1.0,1,bell,5406.0,R.pool350,E9pool
448,14.0,D,24.0,brain,2.0,2,brain,5534.0,R.pool350,E9pool
449,14.0,D,24.0,beef,3.0,3,beef,6049.0,R.pool350,E9pool
450,14.0,D,25.0,shell,0.0,0,shell,4872.0,R.pool350,E9pool
451,14.0,D,25.0,tree,1.0,1,tree,5477.0,R.pool350,E9pool
452,14.0,D,25.0,bowl,2.0,2,bowl,5108.0,R.pool350,E9pool
453,14.0,D,25.0,broom,3.0,3,broom,6679.0,R.pool350,E9pool
454,14.0,D,25.0,test,4.0,4,test,6844.0,R.pool350,E9pool
455,14.0,D,25.0,ground,5.0,5,ground,5931.0,R.pool350,E9pool
456,14.0,S,26.0,pie,0.0,0,pie,5406.0,R.pool350,E9pool
457,14.0,S,26.0,fly,1.0,1,fly,8352.0,R.pool350,E9pool
458,14.0,S,26.0,tie,2.0,2,tie,6264.0,R.pool350,E9pool
459,14.0,S,26.0,sky,3.0,3,sky,7269.0,R.pool350,E9pool
460,14.0,S,26.0,eye,4.0,4,eye,7170.0,R.pool350,E9pool
461,14.0,D,27.0,deck,0.0,0,deck,4899.0,R.pool350,E9pool
462,14.0,D,27.0,slice,1.0,1,slice,5729.0,R.pool350,E9pool
463,14.0,D,27.0,rat,2.0,2,rat,5324.0,R.pool350,E9pool
464,2.0,P,0.0,bath,0.0,0,bath,6065.0,R.pool350,E9pool
465,2.0,P,0.0,dawn,1.0,1,dawn,5439.0,R.pool350,E9pool
466,2.0,P,1.0,farm,0.0,0,farm,6540.0,R.pool350,E9pool
467,2.0,P,1.0,arm,1.0,1,arm,5790.0,R.pool350,E9pool
468,2.0,P,2.0,earth,0.0,0,earth,6571.0,R.pool350,E9pool
469,2.0,P,2.0,peach,1.0,1,peach,5517.0,R.pool350,E9pool
470,2.0,P,3.0,hood,0.0,0,hood,8441.0,R.pool350,E9pool
471,2.0,P,3.0,wood,1.0,1,wood,5853.0,R.pool350,E9pool
472,2.0,D,4.0,neck,0.0,0,earth,8639.0,R.pool350,E9pool
473,2.0,D,4.0,town,1.0,1,dog,6099.0,R.pool350,E9pool
474,2.0,D,4.0,hat,2.0,2,money,5358.0,R.pool350,E9pool
475,2.0,D,4.0,street,3.0,3,memoirs,7010.0,R.pool350,E9pool
476,2.0,S,5.0,doll,0.0,0,shawl,7471.0,R.pool350,E9pool
477,2.0,S,5.0,ball,1.0,1,hall,8915.0,R.pool350,E9pool
478,2.0,S,5.0,shawl,2.0,2,brawl,5908.0,R.pool350,E9pool
479,2.0,S,5.0,hall,3.0,3,wall,8352.0,R.pool350,E9pool
480,2.0,S,5.0,brawl,4.0,4,,7376.0,R.pool350,E9pool
481,2.0,S,5.0,wall,5.0,,,7720.0,R.pool350,E9pool
482,2.0,S,6.0,bread,0.0,0,thread,7548.0,R.pool350,E9pool
483,2.0,S,6.0,head,1.0,1,head,8325.0,R.pool350,E9pool
484,2.0,S,6.0,thread,2.0,2,bed,7142.0,R.pool350,E9pool
485,2.0,S,6.0,bed,3.0,,,8848.0,R.pool350,E9pool
486,2.0,D,7.0,rice,0.0,0,rice,6748.0,R.pool350,E9pool
487,2.0,D,7.0,cat,1.0,1,cat,6446.0,R.pool350,E9pool
488,2.0,D,7.0,trash,2.0,2,trash,6700.0,R.pool350,E9pool
489,2.0,S,8.0,king,0.0,0,king,5729.0,R.pool350,E9pool
490,2.0,S,8.0,ring,1.0,1,wing,6014.0,R.pool350,E9pool
491,2.0,S,8.0,spring,2.0,2,spring,5486.0,R.pool350,E9pool
492,2.0,S,8.0,string,3.0,3,ring,7371.0,R.pool350,E9pool
493,2.0,S,8.0,wing,4.0,4,,7707.0,R.pool350,E9pool
494,2.0,S,9.0,blouse,0.0,0,blouse,6764.0,R.pool350,E9pool
495,2.0,S,9.0,house,1.0,1,house,7493.0,R.pool350,E9pool
496,2.0,S,9.0,mouse,2.0,2,mouse,5952.0,R.pool350,E9pool
497,2.0,D,10.0,coin,0.0,0,leaf,7508.0,R.pool350,E9pool
498,2.0,D,10.0,film,1.0,1,film,6527.0,R.pool350,E9pool
499,2.0,D,10.0,leaf,2.0,2,coin,5594.0,R.pool350,E9pool
500,2.0,D,10.0,train,3.0,3,den,7306.0,R.pool350,E9pool
501,2.0,D,10.0,map,4.0,4,,8821.0,R.pool350,E9pool
502,2.0,D,10.0,art,5.0,,,6514.0,R.pool350,E9pool
503,2.0,D,11.0,path,0.0,0,beach,9104.0,R.pool350,E9pool
504,2.0,D,11.0,nest,1.0,1,house,6489.0,R.pool350,E9pool
505,2.0,D,11.0,square,2.0,2,,5893.0,R.pool350,E9pool
506,2.0,D,11.0,wood,3.0,3,,5330.0,R.pool350,E9pool
507,2.0,D,11.0,beach,4.0,4,,8478.0,R.pool350,E9pool
508,2.0,S,12.0,deer,0.0,0,deer,6859.0,R.pool350,E9pool
509,2.0,S,12.0,sphere,1.0,1,hear,5536.0,R.pool350,E9pool
510,2.0,S,12.0,ear,2.0,2,ear,5883.0,R.pool350,E9pool
511,2.0,S,12.0,tear,3.0,3,tear,6296.0,R.pool350,E9pool
512,2.0,D,13.0,chest,0.0,0,chest,6865.0,R.pool350,E9pool
513,2.0,D,13.0,lane,1.0,1,lane,5918.0,R.pool350,E9pool
514,2.0,D,13.0,hair,2.0,2,,5577.0,R.pool350,E9pool
515,2.0,D,13.0,crown,3.0,,,5875.0,R.pool350,E9pool
516,2.0,D,14.0,toy,0.0,0,wreck,7352.0,R.pool350,E9pool
517,2.0,D,14.0,wreck,1.0,1,frown,6160.0,R.pool350,E9pool
518,2.0,D,14.0,frown,2.0,2,,6858.0,R.pool350,E9pool
519,2.0,S,15.0,cream,0.0,0,cream,11577.0,R.pool350,E9pool
520,2.0,S,15.0,team,1.0,1,team,6981.0,R.pool350,E9pool
521,2.0,S,15.0,steam,2.0,2,steam,6461.0,R.pool350,E9pool
522,2.0,D,16.0,spice,0.0,0,spice,6998.0,R.pool350,E9pool
523,2.0,D,16.0,heat,1.0,1,heat,5286.0,R.pool350,E9pool
524,2.0,D,16.0,shape,2.0,2,,4683.0,R.pool350,E9pool
525,2.0,D,16.0,pear,3.0,,,6049.0,R.pool350,E9pool
526,2.0,D,16.0,guest,4.0,,,8423.0,R.pool350,E9pool
527,2.0,S,17.0,boot,0.0,0,boot,9353.0,R.pool350,E9pool
528,2.0,S,17.0,suit,1.0,1,hoot,6423.0,R.pool350,E9pool
529,2.0,S,17.0,flute,2.0,2,loot,5862.0,R.pool350,E9pool
530,2.0,S,17.0,loot,3.0,3,brute,8676.0,R.pool350,E9pool
531,2.0,S,17.0,root,4.0,4,,6399.0,R.pool350,E9pool
532,2.0,S,17.0,brute,5.0,,,6911.0,R.pool350,E9pool
533,2.0,D,18.0,ant,0.0,0,air,7238.0,R.pool350,E9pool
534,2.0,D,18.0,air,1.0,1,heat,5443.0,R.pool350,E9pool
535,2.0,D,18.0,ink,2.0,2,breath,6882.0,R.pool350,E9pool
536,2.0,D,18.0,cloud,3.0,3,,6423.0,R.pool350,E9pool
537,2.0,D,18.0,seat,4.0,,,6429.0,R.pool350,E9pool
538,2.0,D,18.0,breath,5.0,,,7500.0,R.pool350,E9pool
539,2.0,S,19.0,jar,0.0,0,jar,7259.0,R.pool350,E9pool
540,2.0,S,19.0,bar,1.0,1,bar,5391.0,R.pool350,E9pool
541,2.0,S,19.0,car,2.0,2,,6120.0,R.pool350,E9pool
542,2.0,S,19.0,scar,3.0,,,6860.0,R.pool350,E9pool
543,2.0,S,19.0,star,4.0,,,7273.0,R.pool350,E9pool
544,2.0,S,20.0,mail,0.0,0,mail,6606.0,R.pool350,E9pool
545,2.0,S,20.0,sail,1.0,1,sail,6573.0,R.pool350,E9pool
546,2.0,S,20.0,trail,2.0,2,wail,6206.0,R.pool350,E9pool
547,2.0,S,20.0,wail,3.0,3,trail,7269.0,R.pool350,E9pool
548,2.0,S,20.0,tail,4.0,4,,7057.0,R.pool350,E9pool
549,2.0,S,20.0,jail,5.0,,,9366.0,R.pool350,E9pool
550,2.0,D,21.0,deck,0.0,0,,8986.0,R.pool350,E9pool
551,2.0,D,21.0,slice,1.0,,,6488.0,R.pool350,E9pool
552,2.0,D,21.0,rat,2.0,,,6716.0,R.pool350,E9pool
553,2.0,D,22.0,shell,0.0,0,tree,7218.0,R.pool350,E9pool
554,2.0,D,22.0,tree,1.0,1,broom,6016.0,R.pool350,E9pool
555,2.0,D,22.0,bowl,2.0,2,ground,5239.0,R.pool350,E9pool
556,2.0,D,22.0,broom,3.0,3,,7087.0,R.pool350,E9pool
557,2.0,D,22.0,test,4.0,,,7506.0,R.pool350,E9pool
558,2.0,D,22.0,ground,5.0,,,7901.0,R.pool350,E9pool
559,2.0,S,23.0,band,0.0,0,band,44330.0,R.pool350,E9pool
560,2.0,S,23.0,land,1.0,1,land,4777.0,R.pool350,E9pool
561,2.0,S,23.0,stand,2.0,2,stand,5852.0,R.pool350,E9pool
562,2.0,S,23.0,hand,3.0,3,hand,4970.0,R.pool350,E9pool
563,2.0,D,24.0,mare,0.0,0,mare,7005.0,R.pool350,E9pool
564,2.0,D,24.0,bell,1.0,1,beef,5660.0,R.pool350,E9pool
565,2.0,D,24.0,brain,2.0,2,,5794.0,R.pool350,E9pool
566,2.0,D,24.0,beef,3.0,,,8579.0,R.pool350,E9pool
567,2.0,S,25.0,bone,0.0,0,bone,6679.0,R.pool350,E9pool
568,2.0,S,25.0,phone,1.0,1,phone,6739.0,R.pool350,E9pool
569,2.0,S,25.0,stone,2.0,2,stone,6565.0,R.pool350,E9pool
570,2.0,D,26.0,beard,0.0,0,beards,5665.0,R.pool350,E9pool
571,2.0,D,26.0,hill,1.0,1,hill,5510.0,R.pool350,E9pool
572,2.0,D,26.0,dirt,2.0,2,dirt,5907.0,R.pool350,E9pool
573,2.0,D,26.0,card,3.0,3,,7375.0,R.pool350,E9pool
574,2.0,D,26.0,line,4.0,,,5703.0,R.pool350,E9pool
575,2.0,S,27.0,pie,0.0,0,pie,6228.0,R.pool350,E9pool
576,2.0,S,27.0,fly,1.0,1,fly,6083.0,R.pool350,E9pool
577,2.0,S,27.0,tie,2.0,2,tie,5600.0,R.pool350,E9pool
578,2.0,S,27.0,sky,3.0,3,,6344.0,R.pool350,E9pool
579,2.0,S,27.0,eye,4.0,,,5178.0,R.pool350,E9pool
580,3.0,P,0.0,hood,0.0,0,hood,5245.0,R.pool350,E9pool
581,3.0,P,0.0,wood,1.0,1,wood,403.0,R.pool350,E9pool
582,3.0,P,1.0,bath,0.0,0,bath,5697.0,R.pool350,E9pool
583,3.0,P,1.0,dawn,1.0,1,dawn,5614.0,R.pool350,E9pool
584,3.0,P,2.0,earth,0.0,0,earth,5886.0,R.pool350,E9pool
585,3.0,P,2.0,peach,1.0,1,peach,4898.0,R.pool350,E9pool
586,3.0,P,3.0,farm,0.0,0,farm,5163.0,R.pool350,E9pool
587,3.0,P,3.0,arm,1.0,1,arm,4542.0,R.pool350,E9pool
588,3.0,S,4.0,doll,0.0,0,ball,5029.0,R.pool350,E9pool
589,3.0,S,4.0,ball,1.0,1,brawl,4589.0,R.pool350,E9pool
590,3.0,S,4.0,shawl,2.0,2,,5078.0,R.pool350,E9pool
591,3.0,S,4.0,hall,3.0,3,,5453.0,R.pool350,E9pool
592,3.0,S,4.0,brawl,4.0,4,,5058.0,R.pool350,E9pool
593,3.0,S,4.0,wall,5.0,5,,4753.0,R.pool350,E9pool
594,3.0,D,5.0,rice,0.0,0,rice,4538.0,R.pool350,E9pool
595,3.0,D,5.0,cat,1.0,1,cat,4950.0,R.pool350,E9pool
596,3.0,D,5.0,trash,2.0,2,trash,4657.0,R.pool350,E9pool
597,3.0,D,6.0,path,0.0,0,,4716.0,R.pool350,E9pool
598,3.0,D,6.0,nest,1.0,1,,4785.0,R.pool350,E9pool
599,3.0,D,6.0,square,2.0,2,,5660.0,R.pool350,E9pool
600,3.0,D,6.0,wood,3.0,3,,4898.0,R.pool350,E9pool
601,3.0,D,6.0,beach,4.0,4,beach,4982.0,R.pool350,E9pool
602,3.0,D,7.0,coin,0.0,0,,5844.0,R.pool350,E9pool
603,3.0,D,7.0,film,1.0,1,,4996.0,R.pool350,E9pool
604,3.0,D,7.0,leaf,2.0,2,,5589.0,R.pool350,E9pool
605,3.0,D,7.0,train,3.0,3,live,5454.0,R.pool350,E9pool
606,3.0,D,7.0,map,4.0,4,art,5908.0,R.pool350,E9pool
607,3.0,D,7.0,art,5.0,,,5633.0,R.pool350,E9pool
608,3.0,D,8.0,neck,0.0,0,,5168.0,R.pool350,E9pool
609,3.0,D,8.0,town,1.0,1,,5105.0,R.pool350,E9pool
610,3.0,D,8.0,hat,2.0,2,hat,6006.0,R.pool350,E9pool
611,3.0,D,8.0,street,3.0,3,street,4694.0,R.pool350,E9pool
612,3.0,S,9.0,bread,0.0,0,bed,5727.0,R.pool350,E9pool
613,3.0,S,9.0,head,1.0,1,head,4794.0,R.pool350,E9pool
614,3.0,S,9.0,thread,2.0,2,bread,5211.0,R.pool350,E9pool
615,3.0,S,9.0,bed,3.0,,,6267.0,R.pool350,E9pool
616,3.0,S,10.0,blouse,0.0,0,blouse,5458.0,R.pool350,E9pool
617,3.0,S,10.0,house,1.0,1,house,5250.0,R.pool350,E9pool
618,3.0,S,10.0,mouse,2.0,2,mouse,5559.0,R.pool350,E9pool
619,3.0,S,11.0,king,0.0,0,king,5284.0,R.pool350,E9pool
620,3.0,S,11.0,ring,1.0,1,ring,4544.0,R.pool350,E9pool
621,3.0,S,11.0,spring,2.0,2,,4773.0,R.pool350,E9pool
622,3.0,S,11.0,string,3.0,3,,5567.0,R.pool350,E9pool
623,3.0,S,11.0,wing,4.0,4,,5480.0,R.pool350,E9pool
624,3.0,D,12.0,chest,0.0,0,,5479.0,R.pool350,E9pool
625,3.0,D,12.0,lane,1.0,1,ring,4533.0,R.pool350,E9pool
626,3.0,D,12.0,hair,2.0,2,crown,6609.0,R.pool350,E9pool
627,3.0,D,12.0,crown,3.0,3,,6609.0,R.pool350,E9pool
628,3.0,D,13.0,ant,0.0,0,ant,5359.0,R.pool350,E9pool
629,3.0,D,13.0,air,1.0,1,air,5315.0,R.pool350,E9pool
630,3.0,D,13.0,ink,2.0,2,breath,5182.0,R.pool350,E9pool
631,3.0,D,13.0,cloud,3.0,,,5584.0,R.pool350,E9pool
632,3.0,D,13.0,seat,4.0,,,6153.0,R.pool350,E9pool
633,3.0,D,13.0,breath,5.0,,,4956.0,R.pool350,E9pool
634,3.0,S,14.0,deer,0.0,0,,6696.0,R.pool350,E9pool
635,3.0,S,14.0,sphere,1.0,1,,5524.0,R.pool350,E9pool
636,3.0,S,14.0,ear,2.0,2,ear,4760.0,R.pool350,E9pool
637,3.0,S,14.0,tear,3.0,3,tear,5740.0,R.pool350,E9pool
638,3.0,D,15.0,spice,0.0,0,,4698.0,R.pool350,E9pool
639,3.0,D,15.0,heat,1.0,1,,5526.0,R.pool350,E9pool
640,3.0,D,15.0,shape,2.0,2,pear,4379.0,R.pool350,E9pool
641,3.0,D,15.0,pear,3.0,3,guest,5654.0,R.pool350,E9pool
642,3.0,D,15.0,guest,4.0,,,4892.0,R.pool350,E9pool
643,3.0,S,16.0,jar,0.0,0,car,5154.0,R.pool350,E9pool
644,3.0,S,16.0,bar,1.0,1,bar,5691.0,R.pool350,E9pool
645,3.0,S,16.0,car,2.0,2,,4641.0,R.pool350,E9pool
646,3.0,S,16.0,scar,3.0,3,star,5273.0,R.pool350,E9pool
647,3.0,S,16.0,star,4.0,,,5662.0,R.pool350,E9pool
648,3.0,S,17.0,boot,0.0,0,boot,5372.0,R.pool350,E9pool
649,3.0,S,17.0,suit,1.0,1,flute,4654.0,R.pool350,E9pool
650,3.0,S,17.0,flute,2.0,2,,5180.0,R.pool350,E9pool
651,3.0,S,17.0,loot,3.0,3,loot,6071.0,R.pool350,E9pool
652,3.0,S,17.0,root,4.0,4,brute,4763.0,R.pool350,E9pool
653,3.0,S,17.0,brute,5.0,5,,4776.0,R.pool350,E9pool
654,3.0,S,18.0,bone,0.0,0,,4864.0,R.pool350,E9pool
655,3.0,S,18.0,phone,1.0,1,bone,4591.0,R.pool350,E9pool
656,3.0,S,18.0,stone,2.0,2,stone,5257.0,R.pool350,E9pool
657,3.0,D,19.0,toy,0.0,0,bat,6161.0,R.pool350,E9pool
658,3.0,D,19.0,wreck,1.0,1,,4547.0,R.pool350,E9pool
659,3.0,D,19.0,frown,2.0,2,frown,5912.0,R.pool350,E9pool
660,3.0,D,20.0,deck,0.0,0,spice,6353.0,R.pool350,E9pool
661,3.0,D,20.0,slice,1.0,1,,5689.0,R.pool350,E9pool
662,3.0,D,20.0,rat,2.0,2,rat,5318.0,R.pool350,E9pool
663,3.0,S,21.0,mail,0.0,0,sail,5576.0,R.pool350,E9pool
664,3.0,S,21.0,sail,1.0,1,mail,4739.0,R.pool350,E9pool
665,3.0,S,21.0,trail,2.0,2,wail,4830.0,R.pool350,E9pool
666,3.0,S,21.0,wail,3.0,3,,4886.0,R.pool350,E9pool
